;-17.006506506506508;-20.103603603603602;-23.78078078078078
;8.788;6.5125;7.2005
;23.1225;22.6375;20.99
;38.629;31.479;35.7095
;42.5235;39.3555;34.085
;52.7625;49.475;46.4135
;49.603;51.0455;50.6155
;54.441;54.1775;56.1905
;61.973;64.2205;58.2665
;61.5255;64.0035;64.4725
;69.793;67.926;67.3325
;68.0135;68.7285;67.943
;72.9265;74.357;71.0555
;75.5805;73.812;72.2785
;75.451;76.1685;75.85
;74.8925;77.894;73.523
;70.9785;75.6895;71.2095
;71.768;75.5015;73.971
;72.0695;73.386;71.8515
;72.474;75.285;72.745
;71.3325;72.22;74.235
;75.0315;74.7115;71.434
;77.6725;69.4465;71.7225
;75.8375;72.734;72.801
;74.82;73.8555;78.846
;75.0575;75.9085;77.804
;73.706;77.0205;75.0565
;73.316;75.055;71.828
;75.0815;75.4995;75.686
;77.0415;75.1125;71.568

-20.297; 7.50033; 22.25; 35.2725; 38.6547; 49.5503; 50.4213; 54.9363; 61.4867; 63.3338; 68.3505; 68.2283; 72.7797; 73.8903; 75.8232; 75.4365; 72.6258; 73.7468; 72.4357; 73.5013; 72.5958; 73.7257; 72.9472; 73.7908; 75.8405; 76.2567; 75.261; 73.3997; 75.4223; 74.574;
-23.7808; 6.5125; 20.99; 31.479; 34.085; 46.4135; 49.603; 54.1775; 58.2665; 61.5255; 67.3325; 67.943; 71.0555; 72.2785; 75.451; 73.523; 70.9785; 71.768; 71.8515; 72.474; 71.3325; 71.434; 69.4465; 72.734; 73.8555; 75.0575; 73.706; 71.828; 75.0815; 71.568;
-17.006506506506508; 8.788; 23.1225; 38.629; 42.5235; 52.7625; 51.0455; 56.1905; 64.2205; 64.4725; 69.793; 68.7285; 74.357; 75.5805; 76.1685; 77.894; 75.6895; 75.5015; 73.386; 75.285; 74.235; 75.0315; 77.6725; 75.8375; 78.846; 77.804; 77.0205; 75.055; 75.686; 77.0415;
