;17;22;17
;30;25;31
;26;27;29
;41;39;36
;45;41;51
;46;44;51
;49;46;56
;50;50;48
;51;51;52
;53;49;58
;65;62;59
;88;78;66
;86;88;72
;93;68;72
;102;70;73
;103;74;70
;120;73;71
;123;77;73
;126;76;74
;134;80;83
;133;81;84
;131;81;83
;135;84;85
;135;82;88
;136;81;91
;137;85;93
;83;85;89
;92;89;89
;89;89;95
;88;91;95

18.6667; 28.6667; 27.3333; 38.6667; 45.6667; 47; 50.3333; 49.3333; 51.3333; 53.3333; 62; 77.3333; 82; 77.6667; 81.6667; 82.3333; 88; 91; 92; 99; 99.3333; 98.3333; 101.333; 101.667; 102.667; 105; 85.6667; 90; 91; 91.3333;
17; 25; 26; 36; 41; 44; 46; 48; 51; 49; 59; 66; 72; 68; 70; 70; 71; 73; 74; 80; 81; 81; 84; 82; 81; 85; 83; 89; 89; 88;
22; 31; 29; 41; 51; 51; 56; 50; 52; 58; 65; 88; 88; 93; 102; 103; 120; 123; 126; 134; 133; 131; 135; 135; 136; 137; 89; 92; 95; 95;
