;-85.54754754754755;-82.36336336336336;-87.97597597597597
;-32.838;-33.459;-37.94
;-19.124;-26.3895;-14.405
;-7.284;-11.1615;-4.4655
;2.9355;4.1315;6.092
;14.986;12.3115;11.732
;16.768;18.051;18.853
;31.893;26.354;28.4295
;32.0655;31.7295;34.5405
;40.2885;38.8655;40.0415
;47.273;43.122;48.902
;51.3255;53.002;50.6795
;55.2255;54.0615;54.588
;60.3475;52.5465;61.581
;60.9995;53.006;59.2675
;59.134;58.8655;54.645
;58.538;58.499;57.824
;56.357;61.1225;59.898
;58.822;57.0555;56.154
;58.74;55.0615;53.8835
;60.7295;58.4305;60.3735
;61.287;55.7195;57.099
;60.3575;54.5235;58.156
;56.7555;56.849;59.555
;58.982;58.4685;61.4565
;57.742;58.6375;55.71
;62.635;59.01;58.187
;59.9795;62.1805;58.6665
;58.8945;57.4405;58.8895
;59.031;56.6615;53.7935

-85.2956; -34.7457; -19.9728; -7.637; 4.38633; 13.0098; 17.8907; 28.8922; 32.7785; 39.7318; 46.4323; 51.669; 54.625; 58.1583; 57.7577; 57.5482; 58.287; 59.1258; 57.3438; 55.895; 59.8445; 58.0352; 57.679; 57.7198; 59.6357; 57.3632; 59.944; 60.2755; 58.4082; 56.4953;
-87.976; -37.94; -26.3895; -11.1615; 2.9355; 11.732; 16.768; 26.354; 31.7295; 38.8655; 43.122; 50.6795; 54.0615; 52.5465; 53.006; 54.645; 57.824; 56.357; 56.154; 53.8835; 58.4305; 55.7195; 54.5235; 56.7555; 58.4685; 55.71; 58.187; 58.6665; 57.4405; 53.7935;
-82.36336336336336; -32.838; -14.405; -4.4655; 6.092; 14.986; 18.853; 31.893; 34.5405; 40.2885; 48.902; 53.002; 55.2255; 61.581; 60.9995; 59.134; 58.538; 61.1225; 58.822; 58.74; 60.7295; 61.287; 60.3575; 59.555; 61.4565; 58.6375; 62.635; 62.1805; 58.8945; 59.031;
