;-87.02602602602603;-82.1056056056056;-88.57057057057057
;-37.9065;-33.0065;-33.0495
;-25.414;-25.811;-28.2705
;-11.967;-17.131;-7.739
;-11.9045;-8.2075;0.588
;0.16;13.843;-10.116
;9.356;11.4155;7.5355
;21.2985;13.0715;18.326
;39.3125;18.9685;24.6395
;40.1265;32.866;38.409
;40.948;45.003;45.9335
;43.995;49.884;39.7275
;51.1095;46.6675;54.903
;60.402;54.621;49.834
;57.955;57.8485;52.085
;55.469;58.231;56.5565
;51.2585;55.962;49.77
;57.923;58.622;53.94
;55.3135;58.0865;58.206
;55.1905;57.7785;60.5535
;62.408;53.531;55.458
;58.2655;54.754;53.043
;58.4725;52.7795;62.3185
;58.4715;49.0265;53.5885
;56.7015;55.6445;57.082
;54.6195;53.5225;58.4425
;58.5585;52.0735;57.6945
;56.6645;49.82;54.7685
;58.0195;58.2535;61.1205
;55.589;52.8665;60.522

-85.9007; -34.6542; -26.4985; -12.279; -6.508; 1.29567; 9.43567; 17.5653; 27.6402; 37.1338; 43.9615; 44.5355; 50.8933; 54.9523; 55.9628; 56.7522; 52.3302; 56.8283; 57.202; 57.8408; 57.1323; 55.3542; 57.8568; 53.6955; 56.476; 55.5282; 56.1088; 53.751; 59.1312; 56.3258;
-88.5706; -37.9065; -28.2705; -17.131; -11.9045; -10.116; 7.5355; 13.0715; 18.9685; 32.866; 40.948; 39.7275; 46.6675; 49.834; 52.085; 55.469; 49.77; 53.94; 55.3135; 55.1905; 53.531; 53.043; 52.7795; 49.0265; 55.6445; 53.5225; 52.0735; 49.82; 58.0195; 52.8665;
-82.1056056056056; -33.0065; -25.414; -7.739; 0.588; 13.843; 11.4155; 21.2985; 39.3125; 40.1265; 45.9335; 49.884; 54.903; 60.402; 57.955; 58.231; 55.962; 58.622; 58.206; 60.5535; 62.408; 58.2655; 62.3185; 58.4715; 57.082; 58.4425; 58.5585; 56.6645; 61.1205; 60.522;
