;2.7002002002002;3.2332332332332334;12.33033033033033;12.15015015015015;19.775775775775777;5.733233233233233;10.882382382382382;15.87987987987988;8.747747747747749;-0.26476476476476474;16.23223223223223;5.616116116116116;18.844344344344343;2.7127127127127126;9.762762762762764;8.761761761761761;15.111611611611611;13.814314314314315;3.525025025025025;1.4244244244244244;14.001501501501501;13.69069069069069;12.177677677677679;3.3993993993993996;8.554054054054054
;24.0685;24.3855;27.1275;38.2045;33.296;25.1645;31.5175;32.745;36.134;11.421;38.25;21.674;30.787;21.655;32.2765;20.6405;29.6355;34.6645;32.973;18.8065;41.8995;41.7985;34.934;24.496;31.339
;34.579;34.7725;37.396;42.068;40.3175;37.2905;42.0095;45.102;33.4295;24.7395;44.6815;31.7855;42.0;27.207;37.2445;32.31;44.2135;35.436;35.1725;27.6655;41.1185;46.3725;39.7635;36.315;42.309
;47.8095;45.8265;47.9645;44.957;47.4785;49.012;42.143;50.007;45.452;42.9875;51.7325;42.759;50.1865;46.096;45.4445;51.3045;48.5285;45.172;40.242;37.9625;51.003;51.826;48.493;50.3695;45.078
;51.3495;50.3475;45.988;54.7415;50.884;57.038;49.8845;54.3765;52.0085;47.7015;55.199;50.008;52.2175;50.4865;43.5425;50.795;55.8955;52.7095;53.4055;44.773;52.127;55.8565;57.755;51.626;48.123
;52.285;54.5935;52.7575;61.99;47.6885;58.57;56.1675;62.618;53.1005;51.935;55.0435;48.765;64.1495;47.2775;49.971;60.764;57.74;63.634;52.151;56.9865;61.984;57.3775;63.2525;46.4685;52.3025
;60.3005;55.4715;55.9355;66.1625;53.413;66.4755;55.3725;65.429;57.586;48.9305;68.5905;59.13;61.523;57.4305;55.9805;62.216;60.1665;66.095;55.3245;58.329;64.965;67.8055;63.6385;56.3055;54.5265
;63.7945;61.3705;61.3055;71.584;63.2815;69.1475;59.9315;68.135;61.4875;59.719;64.9365;59.334;66.5145;60.714;61.8195;70.2435;68.5375;66.771;59.6865;65.926;70.4355;68.7515;68.38;61.8225;57.919
;65.3735;62.61;61.6875;62.9385;64.475;67.3425;62.675;71.934;62.5595;63.5255;67.1625;65.9265;61.614;62.521;64.526;68.076;71.558;63.1625;62.952;70.6775;68.915;66.6595;67.1405;63.9465;64.574
;67.163;69.4365;67.7315;65.936;66.0785;68.562;64.3695;65.3175;64.6215;64.813;69.1365;66.6405;64.806;67.9225;67.4085;69.23;69.631;69.6725;64.305;73.8435;65.5175;68.326;64.047;70.755;68.657
;68.7825;70.0245;67.8345;70.378;66.154;69.562;70.054;74.376;69.1155;75.1445;71.0675;66.275;70.6475;70.7795;68.691;69.284;71.1645;70.624;71.642;68.6455;70.023;70.8335;68.099;72.655;68.209
;76.026;72.1115;71.6235;69.5675;68.5825;70.932;74.666;71.9;72.868;74.49;72.9755;72.6935;69.1545;76.4585;68.956;72.307;71.5365;75.6425;74.335;70.156;72.371;72.7045;71.0685;76.031;74.545
;74.5305;74.0085;75.615;75.6155;72.354;75.323;77.2965;72.617;73.8255;75.159;76.422;73.934;75.336;76.42;76.146;76.5665;72.9905;74.5825;74.387;72.447;76.3925;72.576;75.0145;73.037;75.804
;77.6725;78.0445;75.0765;78.281;73.483;78.801;77.804;74.936;77.2915;77.296;75.387;76.668;75.4615;76.6835;75.9385;78.043;78.027;75.24;76.4665;78.655;77.425;75.0425;73.967;76.197;77.846
;81.39;76.7085;79.639;76.6915;76.427;77.675;75.487;74.6675;78.7225;78.443;77.8825;79.6485;75.074;78.5635;76.6435;76.0645;76.133;77.0455;75.333;77.076;78.8585;74.699;75.9295;76.498;75.3505
;76.4405;79.658;77.689;74.107;78.327;77.288;75.8885;77.473;80.1245;76.86;77.1355;76.065;77.224;76.696;75.5575;77.055;76.6725;76.3355;74.348;77.4875;76.3445;80.457;76.5465;80.064;77.934
;74.936;76.526;77.6595;77.6415;76.9595;77.314;77.34;80.862;75.7235;76.0745;76.828;79.061;78.5005;77.917;75.7345;75.7335;79.046;76.16;74.331;77.4865;76.3595;79.104;79.462;78.4265;78.649
;75.8815;78.055;76.1425;77.7205;78.875;79.7;77.3035;77.6445;78.099;76.0575;78.033;78.8425;78.0415;76.1645;76.6;76.923;78.4855;75.532;76.0805;74.66;73.5345;77.2845;76.2925;77.6875;75.268
;77.327;81.6865;75.481;78.04;76.5075;78.8265;78.6705;79.0925;80.3805;75.4765;77.0245;75.5825;77.2965;78.302;75.5355;78.108;75.285;72.713;75.744;73.17;76.208;80.326;77.064;79.074;76.7355
;77.6765;79.3165;74.5015;76.1185;76.8855;75.868;77.634;77.9395;75.7145;77.5525;73.949;76.7195;78.509;78.9095;78.507;79.895;77.73;78.6905;72.8895;76.871;77.939;76.77;78.2715;77.2955;74.5775
;73.1145;78.7115;74.9295;75.3345;76.882;76.723;76.8795;74.5425;79.1115;77.0565;77.2585;77.659;75.7135;74.5435;77.2805;77.1005;76.1345;78.9125;79.072;77.1145;78.9115;78.098;79.0445;76.916;79.041
;78.243;79.2805;74.89;78.056;77.5475;77.4565;77.2475;79.513;76.924;73.914;79.247;75.7915;77.3345;77.3465;78.0865;77.6675;78.104;79.2925;77.919;77.088;79.903;75.673;80.6595;78.1015;78.7355
;75.9125;79.902;78.6945;78.0685;78.0705;77.2505;74.9815;75.812;77.435;79.072;74.5205;78.115;76.928;78.332;79.4915;81.482;75.698;77.486;78.1115;72.7485;75.73;78.9775;77.91;78.3555;79.494
;77.0465;80.8345;75.3495;79.097;78.663;77.406;75.883;79.7035;79.237;73.5445;76.911;78.5195;78.543;75.769;76.451;75.5735;75.7595;78.3835;74.697;76.116;78.6145;76.702;78.6815;79.269;78.496
;77.691;77.2895;77.484;77.225;79.497;75.7055;77.8725;74.9015;79.3455;77.4515;76.7805;79.6405;80.8745;75.8935;74.896;75.96;74.7445;80.02;79.3235;77.682;77.228;76.5775;76.7435;79.062;75.2615
;76.092;80.067;77.0585;77.6895;78.519;77.673;77.206;78.047;78.5195;76.897;79.5275;76.977;76.918;75.1625;80.6205;72.9745;78.1135;77.3095;77.918;78.2935;72.7665;78.256;79.2225;76.509;77.5515
;75.9645;75.542;77.248;78.409;79.411;77.948;76.0855;77.318;76.7525;79.448;80.435;80.833;76.545;75.889;77.47;79.0725;77.7;77.5135;78.1305;78.72;78.881;74.8795;78.4995;77.1205;78.88
;76.3685;78.8315;76.634;78.066;76.4535;75.1685;76.033;80.8065;77.4905;76.493;77.688;77.913;76.998;78.408;76.4545;76.4945;79.3455;79.323;77.852;78.295;76.684;75.5035;74.2735;79.467;77.1445
;76.306;79.5305;77.1655;76.5495;79.8925;77.1175;73.777;77.484;76.9175;75.3055;75.0745;80.0855;78.948;79.6985;80.458;78.4615;77.9745;79.0715;76.912;79.2885;76.5325;76.752;77.4555;78.5095;77.6155
;79.283;80.768;79.102;78.329;76.7525;76.735;80.017;80.09;75.9515;76.35;79.017;77.7825;77.2835;77.109;78.297;78.6435;80.189;77.425;78.879;79.213;78.177;76.545;79.4505;77.9345;75.4575

9.55187; 29.5957; 37.4119; 46.7934; 51.5536; 55.5829; 59.8841; 64.4619; 65.3813; 67.3571; 70.0026; 72.5481; 74.736; 76.6293; 77.066; 77.1911; 77.3534; 76.9963; 77.1863; 77.0692; 77.0434; 77.7609; 77.5432; 77.41; 77.406; 77.4355; 77.7878; 77.3676; 77.7153; 78.1912;
-0.264765; 11.421; 24.7395; 37.9625; 43.5425; 46.4685; 48.9305; 57.919; 61.614; 64.047; 66.154; 68.5825; 72.354; 73.483; 74.6675; 74.107; 74.331; 73.5345; 72.713; 72.8895; 73.1145; 73.914; 72.7485; 73.5445; 74.7445; 72.7665; 74.8795; 74.2735; 73.777; 75.4575;
19.775775775775777; 41.8995; 46.3725; 51.826; 57.755; 64.1495; 68.5905; 71.584; 71.934; 73.8435; 75.1445; 76.4585; 77.2965; 78.801; 81.39; 80.457; 80.862; 79.7; 81.6865; 79.895; 79.1115; 80.6595; 81.482; 80.8345; 80.8745; 80.6205; 80.833; 80.8065; 80.458; 80.768;
