;-74.29129129129129;-72.60210210210211;-70.35135135135135
;-36.837;-28.63;-30.8855
;-20.32;-9.858;-10.8815
;-5.363;-10.268;1.383
;9.3345;4.604;7.162
;16.839;19.837;20.4025
;25.4825;23.4205;27.7855
;39.223;31.9755;26.98
;35.7795;37.6615;37.26
;40.2605;42.117;44.5075
;47.845;48.1015;47.0655
;53.8185;48.0425;54.3945
;53.6405;59.5205;52.585
;61.762;61.4895;63.8005
;58.4495;63.4295;57.404
;63.9245;63.8105;59.0865
;58.272;63.0205;58.6305
;61.763;57.9045;62.2315
;63.9475;59.19;56.423
;62.8215;60.8965;61.4875
;61.649;64.1445;60.915
;59.378;58.8985;59.2775
;58.92;56.8995;64.495
;61.6085;61.836;65.1085
;60.3665;58.614;65.6995
;58.418;58.751;61.543
;57.8495;62.38;61.397
;60.7685;60.2805;61.6845
;63.1555;63.35;59.0425
;59.1185;63.4255;62.318

-72.4149; -32.1175; -13.6865; -4.74933; 7.0335; 19.0262; 25.5628; 32.7262; 36.9003; 42.295; 47.6707; 52.0852; 55.2487; 62.3507; 59.761; 62.2738; 59.9743; 60.633; 59.8535; 61.7352; 62.2362; 59.1847; 60.1048; 62.851; 61.56; 59.5707; 60.5422; 60.9112; 61.8493; 61.6207;
-74.2913; -36.837; -20.32; -10.268; 4.604; 16.839; 23.4205; 26.98; 35.7795; 40.2605; 47.0655; 48.0425; 52.585; 61.4895; 57.404; 59.0865; 58.272; 57.9045; 56.423; 60.8965; 60.915; 58.8985; 56.8995; 61.6085; 58.614; 58.418; 57.8495; 60.2805; 59.0425; 59.1185;
-70.35135135135135; -28.63; -9.858; 1.383; 9.3345; 20.4025; 27.7855; 39.223; 37.6615; 44.5075; 48.1015; 54.3945; 59.5205; 63.8005; 63.4295; 63.9245; 63.0205; 62.2315; 63.9475; 62.8215; 64.1445; 59.378; 64.495; 65.1085; 65.6995; 61.543; 62.38; 61.6845; 63.35; 63.4255;
