;-56.41691691691692;-59.95495495495496;-58.426426426426424
;0.203;-1.2745;-25.22
;19.5565;14.2765;18.544
;24.528;18.022;20.702
;28.321;36.347;31.764
;39.265;39.5725;39.696
;50.1215;44.331;47.9585
;53.0705;49.2925;53.0235
;60.5925;57.3515;60.1095
;59.3565;60.507;54.74
;70.38;64.3665;63.8875
;66.176;63.8175;67.274
;68.882;66.1135;67.0645
;71.659;68.6655;67.603
;73.9535;72.8745;69.4365
;73.7935;70.687;70.3695
;69.736;74.203;69.0625
;69.9175;73.337;68.5155
;71.1715;72.353;73.165
;70.9465;71.395;71.853
;73.8455;70.5225;69.3485
;70.524;71.092;70.8
;70.889;69.6425;73.5195
;72.222;70.35;69.8955
;70.082;69.2345;69.164
;72.944;66.2655;70.544
;72.269;70.1115;74.168
;71.4025;71.9175;73.9035
;71.3045;71.401;71.8975
;76.519;71.9205;72.3285

-58.2661; -8.76383; 17.459; 21.084; 32.144; 39.5112; 47.4703; 51.7955; 59.3512; 58.2012; 66.2113; 65.7558; 67.3533; 69.3092; 72.0882; 71.6167; 71.0005; 70.59; 72.2298; 71.3982; 71.2388; 70.8053; 71.3503; 70.8225; 69.4935; 69.9178; 72.1828; 72.4078; 71.5343; 73.5893;
-59.955; -25.22; 14.2765; 18.022; 28.321; 39.265; 44.331; 49.2925; 57.3515; 54.74; 63.8875; 63.8175; 66.1135; 67.603; 69.4365; 70.3695; 69.0625; 68.5155; 71.1715; 70.9465; 69.3485; 70.524; 69.6425; 69.8955; 69.164; 66.2655; 70.1115; 71.4025; 71.3045; 71.9205;
-56.41691691691692; 0.203; 19.5565; 24.528; 36.347; 39.696; 50.1215; 53.0705; 60.5925; 60.507; 70.38; 67.274; 68.882; 71.659; 73.9535; 73.7935; 74.203; 73.337; 73.165; 71.853; 73.8455; 71.092; 73.5195; 72.222; 70.082; 72.944; 74.168; 73.9035; 71.8975; 76.519;
