;-38.307307307307305;-45.051551551551555;-47.08258258258258
;6.1565;1.9765;-0.727
;26.659;24.577;23.0975
;34.552;28.882;33.7545
;35.219;38.1345;36.488
;45.8655;48.397;44.546
;52.1445;48.977;50.877
;60.4545;59.5645;58.111
;57.494;59.788;59.31
;67.27;68.4195;65.8445
;66.0275;69.5715;69.2635
;69.354;70.0735;70.842
;72.8285;70.866;71.216
;73.875;75.749;72.2045
;76.5305;73.6155;76.6755
;76.899;72.861;73.069
;77.9465;78.1005;74.7
;76.398;71.7;76.109
;73.864;74.448;73.854
;75.447;75.253;71.982
;75.9695;70.5555;75.997
;76.0815;72.263;75.541
;74.698;73.524;75.8445
;76.773;77.5105;76.8265
;74.89;73.427;77.3905
;76.0785;75.597;76.8685
;77.6425;75.269;76.1905
;76.8155;76.658;77.754
;72.0455;75.1505;73.913
;73.2825;75.4305;75.7115

-43.4805; 2.46867; 24.7778; 32.3962; 36.6138; 46.2695; 50.6662; 59.3767; 58.864; 67.178; 68.2875; 70.0898; 71.6368; 73.9428; 75.6072; 74.2763; 76.9157; 74.7357; 74.0553; 74.2273; 74.174; 74.6285; 74.6888; 77.0367; 75.2358; 76.1813; 76.3673; 77.0758; 73.703; 74.8082;
-47.0826; -0.727; 23.0975; 28.882; 35.219; 44.546; 48.977; 58.111; 57.494; 65.8445; 66.0275; 69.354; 70.866; 72.2045; 73.6155; 72.861; 74.7; 71.7; 73.854; 71.982; 70.5555; 72.263; 73.524; 76.773; 73.427; 75.597; 75.269; 76.658; 72.0455; 73.2825;
-38.307307307307305; 6.1565; 26.659; 34.552; 38.1345; 48.397; 52.1445; 60.4545; 59.788; 68.4195; 69.5715; 70.842; 72.8285; 75.749; 76.6755; 76.899; 78.1005; 76.398; 74.448; 75.447; 75.997; 76.0815; 75.8445; 77.5105; 77.3905; 76.8685; 77.6425; 77.754; 75.1505; 75.7115;
