;-35.97797797797798;-42.749249249249246;-47.087587587587585
;17.706;-21.8185;8.2215
;17.045;14.7275;18.1665
;36.382;34.5365;30.0445
;40.807;40.4855;43.4155
;49.301;40.303;41.3565
;51.9465;45.871;52.4125
;55.724;55.7265;56.938
;63.7985;60.212;55.3865
;62.343;63.9915;68.5605
;60.127;66.176;66.9035
;68.8965;69.2965;65.5915
;72.7555;72.894;67.9895
;74.4525;72.7;71.4595
;74.478;70.433;77.01
;74.023;75.1955;72.226
;74.69;74.8375;74.024
;74.776;74.256;71.919
;75.42;72.9825;74.5455
;72.961;72.695;76.852
;75.976;73.171;74.9185
;75.981;72.6415;75.328
;75.49;72.3405;73.015
;74.175;72.6605;76.62
;74.74;73.6825;74.067
;74.14;68.431;75.71
;71.9145;71.0155;72.9605
;73.0315;75.0125;71.7945
;75.286;73.384;75.8005
;72.0345;71.9025;74.783

-41.9383; 1.36967; 16.6463; 33.6543; 41.5693; 43.6535; 50.0767; 56.1295; 59.799; 64.965; 64.4022; 67.9282; 71.213; 72.8707; 73.9737; 73.8148; 74.5172; 73.6503; 74.316; 74.1693; 74.6885; 74.6502; 73.6152; 74.4852; 74.1632; 72.7603; 71.9635; 73.2795; 74.8235; 72.9067;
-47.0876; -21.8185; 14.7275; 30.0445; 40.4855; 40.303; 45.871; 55.724; 55.3865; 62.343; 60.127; 65.5915; 67.9895; 71.4595; 70.433; 72.226; 74.024; 71.919; 72.9825; 72.695; 73.171; 72.6415; 72.3405; 72.6605; 73.6825; 68.431; 71.0155; 71.7945; 73.384; 71.9025;
-35.97797797797798; 17.706; 18.1665; 36.382; 43.4155; 49.301; 52.4125; 56.938; 63.7985; 68.5605; 66.9035; 69.2965; 72.894; 74.4525; 77.01; 75.1955; 74.8375; 74.776; 75.42; 76.852; 75.976; 75.981; 75.49; 76.62; 74.74; 75.71; 72.9605; 75.0125; 75.8005; 74.783;
