;-103.31681681681681;-100.1086086086086;-98.95495495495496
;-51.284;-35.1855;-48.763
;-33.49;-20.492;-24.7755
;-13.2865;-14.2415;-17.638
;-4.8655;-3.4735;-3.3115
;15.0545;9.734;10.194
;15.111;13.7815;18.7615
;22.988;16.372;15.8405
;34.269;25.6465;26.208
;33.4745;39.82;31.513
;41.2845;41.1205;41.321
;50.617;46.4035;51.616
;51.1085;50.2775;51.7615
;54.025;47.977;58.8625
;47.3825;53.6545;57.9015
;54.2055;55.2875;56.324
;57.903;55.6495;58.387
;57.062;50.5055;57.906
;55.3975;52.272;53.888
;52.28;55.823;51.469
;56.013;53.081;62.85
;59.727;60.3015;57.4625
;60.206;60.01;56.109
;58.413;56.2985;52.5545
;59.0975;56.0245;57.315
;59.3755;57.565;57.6145
;57.796;53.5835;50.089
;54.366;56.4655;54.2835
;59.3175;53.982;55.6335
;63.71;59.4335;55.743

-100.793; -45.0775; -26.2525; -15.0553; -3.8835; 11.6608; 15.8847; 18.4002; 28.7078; 34.9358; 41.242; 49.5455; 51.0492; 53.6215; 52.9795; 55.2723; 57.3132; 55.1578; 53.8525; 53.1907; 57.3147; 59.1637; 58.775; 55.7553; 57.479; 58.185; 53.8228; 55.0383; 56.311; 59.6288;
-103.317; -51.284; -33.49; -17.638; -4.8655; 9.734; 13.7815; 15.8405; 25.6465; 31.513; 41.1205; 46.4035; 50.2775; 47.977; 47.3825; 54.2055; 55.6495; 50.5055; 52.272; 51.469; 53.081; 57.4625; 56.109; 52.5545; 56.0245; 57.565; 50.089; 54.2835; 53.982; 55.743;
-98.95495495495496; -35.1855; -20.492; -13.2865; -3.3115; 15.0545; 18.7615; 22.988; 34.269; 39.82; 41.321; 51.616; 51.7615; 58.8625; 57.9015; 56.324; 58.387; 57.906; 55.3975; 55.823; 62.85; 60.3015; 60.206; 58.413; 59.0975; 59.3755; 57.796; 56.4655; 59.3175; 63.71;
