;19;20;22
;34;29;30
;40;31;36
;45;42;45
;48;44;49
;49;50;51
;55;56;56
;56;60;52
;58;62;53
;62;65;57
;64;69;69
;67;74;69
;70;79;71
;71;78;75
;72;79;67
;71;80;79
;76;83;80
;78;85;81
;77;93;98
;80;95;98
;80;95;99
;81;89;109
;81;89;105
;90;93;105
;90;88;93
;90;88;100
;91;93;98
;92;93;100
;93;95;100
;92;97;100

20.3333; 31; 35.6667; 44; 47; 50; 55.6667; 56; 57.6667; 61.3333; 67.3333; 70; 73.3333; 74.6667; 72.6667; 76.6667; 79.6667; 81.3333; 89.3333; 91; 91.3333; 93; 91.6667; 96; 90.3333; 92.6667; 94; 95; 96; 96.3333;
19; 29; 31; 42; 44; 49; 55; 52; 53; 57; 64; 67; 70; 71; 67; 71; 76; 78; 77; 80; 80; 81; 81; 90; 88; 88; 91; 92; 93; 92;
22; 34; 40; 45; 49; 51; 56; 60; 62; 65; 69; 74; 79; 78; 79; 80; 83; 85; 98; 98; 99; 109; 105; 105; 93; 100; 98; 100; 100; 100;
