wall1.world_output/penalty_csv.csv
-91.994; -85.177; -84.514; -83.3855; -90.5785; -100.552; -103.405; -102.622; -104.66; -102.416; -103.343; -86.008; -83.502; 69.971; 89.7435; 88.2485; 91.4065; 88.5165; 89.155; 90.552; 88.1995; 89.917; 90.468; 90.019; 89.917; 90.3105; 90.532; 90.9915; 89.7265; 89.5955;
-87.61161161161161; -83.3945; -78.74; -81.098; -81.223; -94.8615; -95.77; -94.3; -91.3695; -96.254; -93.5725; -76.2935; 20.544; 92.173; 95.506; 96.1895; 97.0745; 97.721; 98.003; 98.131; 99.3435; 94.336; 95.824; 93.593; 96.4565; 92.819; 96.7755; 95.4115; 94.7305; 96.041;
wall7.world_output/penalty_csv.csv
-100.668; -99.8737; -100.678; -99.104; -99.5823; -100.675; -101.36; -97.5532; -102.695; -101.111; -100.093; -95.8863; -80.6572; -96.758; -83.4485; -47.7602; -17.744; 41.7857; 75.1983; 135.569; 135.008; 135.713; 135.401; 135.252; 134.083; 136.576; 135.849; 135.035; 135.039; 137.332;
-101.026; -101.243; -101.557; -101.543; -101.749; -104.022; -101.965; -98.6105; -106.716; -108.117; -101.77; -97.7055; -88.71; -98.6675; -96.888; -94.5475; -99.9025; -78.9675; -46.024; 133.524; 134.27; 135.552; 134.422; 134.833; 133.705; 135.62; 135.028; 134.009; 134.852; 136.865;
-100.28878878878879; -97.908; -99.463; -97.7785; -97.702; -98.98; -100.8435; -96.3865; -98.46; -93.791; -97.7075; -92.8195; -72.6475; -93.472; -69.771; 33.481; 134.739; 134.782; 136.295; 137.0555; 135.4815; 135.8945; 135.9585; 135.546; 134.5545; 137.068; 137.079; 136.4075; 135.4005; 137.707;
wall8.world_output/penalty_csv.csv
-101.663; -99.6703; -98.3083; -99.7203; -98.5932; -98.615; -98.222; -99.8297; -100.282; -100.161; -98.4338; -100.969; -84.4025; -86.6455; -85.5128; -88.6958; -93.1703; -89.6908; -98.5458; -91.157; -96.1352; -100.281; -103.821; -55.4777; -30.9732; -30.8467; -32.2418; -28.9345; -32.2173; -32.7375;
-102.161; -100.059; -100.364; -101.694; -99.85; -99.995; -100.186; -100.239; -106.191; -107.21; -102.934; -105.701; -89.133; -90.6815; -91.4285; -95.075; -101.076; -100.904; -101.935; -106.356; -102.559; -110.392; -107.929; -107.852; -108.889; -107.799; -107.968; -108.977; -107.694; -107.3;
-100.70870870870871; -99.097; -96.0505; -98.102; -97.4565; -96.9435; -96.396; -99.248; -96.704; -90.626; -94.8835; -97.0145; -78.923; -82.8135; -79.7385; -83.7895; -87.5535; -83.014; -94.4485; -76.9845; -85.084; -93.013; -100.0745; 36.992; 106.247; 109.6655; 109.7505; 108.0195; 105.817; 106.1545;
